,per_blue_win,per_red_win,minute,predicted_label,label
16321,0.83,0.17,28,1,0
20627,0.45,0.55,5,0,1
10488,0.58,0.42,17,1,0
3313,0.54,0.46,24,1,1
11205,0.24,0.76,25,0,0
7667,0.58,0.42,23,1,0
20428,0.22,0.78,20,0,0
16408,0.31,0.69,14,0,0
5166,0.77,0.23,16,1,1
5291,0.49,0.51,6,0,1
14586,0.43,0.57,3,0,0
13763,0.47,0.53,3,0,1
8285,0.42,0.58,14,0,0
15321,0.0,1.0,33,0,0
10476,0.64,0.36,16,1,1
8110,0.98,0.02,28,1,1
9309,0.44,0.56,13,0,0
6120,0.52,0.48,5,1,1
7210,1.0,0.0,30,1,1
20536,0.25,0.75,22,0,0
18666,0.92,0.08,35,1,1
155,0.38,0.62,30,0,0
11726,0.99,0.01,25,1,1
19800,0.47,0.53,9,0,1
21319,0.45,0.55,10,0,0
15726,0.48,0.52,3,0,1
13547,0.58,0.42,2,1,1
3737,0.98,0.02,29,1,1
5193,0.52,0.48,5,1,1
20244,0.5,0.5,30,1,1
8726,0.42,0.58,21,0,0
11131,0.72,0.28,17,1,0
6534,0.45,0.55,27,0,1
8414,0.99,0.01,26,1,1
18504,0.6,0.4,8,1,1
3068,1.0,0.0,25,1,1
15043,0.13,0.87,31,0,0
659,0.99,0.01,32,1,1
19584,0.61,0.39,15,1,1
15148,0.03,0.97,32,0,0
16224,0.0,1.0,24,0,0
1873,0.0,1.0,30,0,0
15993,0.49,0.51,1,0,1
11135,0.45,0.55,1,0,0
1900,0.15,0.85,22,0,0
5388,0.31,0.69,29,0,0
21398,0.99,0.01,25,1,1
7523,0.6,0.4,28,1,0
964,0.64,0.36,5,1,0
459,0.45,0.55,2,0,0
20855,0.64,0.36,19,1,1
20189,0.02,0.98,26,0,0
14808,0.82,0.18,20,1,1
15829,0.98,0.02,35,1,1
19120,0.46,0.54,3,0,0
6746,0.35,0.65,29,0,0
20088,1.0,0.0,34,1,1
20175,0.17,0.83,20,0,0
10577,0.48,0.52,7,0,1
6554,0.36,0.64,11,0,1
6700,0.71,0.29,34,1,1
2102,0.07,0.93,32,0,0
10903,0.45,0.55,8,0,1
18234,0.47,0.53,2,0,0
2768,0.52,0.48,7,1,0
1977,0.4,0.6,7,0,0
1966,0.5,0.5,8,1,0
21000,0.64,0.36,2,1,0
8077,0.57,0.43,5,1,1
7818,0.29,0.71,10,0,0
13521,0.45,0.55,33,0,1
4543,0.65,0.35,15,1,0
12234,0.63,0.37,15,1,1
9521,0.23,0.77,33,0,0
17832,0.43,0.57,11,0,0
8962,0.43,0.57,8,0,0
6058,0.45,0.55,24,0,0
2732,0.41,0.59,6,0,1
14804,0.89,0.11,23,1,1
3664,0.39,0.61,13,0,1
13585,0.94,0.06,24,1,1
16249,0.02,0.98,31,0,0
19287,0.76,0.24,19,1,0
6029,0.01,0.99,35,0,0
20812,0.63,0.37,2,1,0
18957,0.45,0.55,2,0,0
11736,0.38,0.62,11,0,1
5260,0.51,0.49,0,1,1
14747,0.2,0.8,35,0,0
4178,0.96,0.04,30,1,1
4445,0.97,0.03,23,1,1
15066,0.23,0.77,20,0,0
11904,0.87,0.13,30,1,1
3556,0.0,1.0,27,0,0
2580,0.31,0.69,14,0,1
6668,0.54,0.46,10,1,1
8652,0.91,0.09,29,1,1
14387,0.47,0.53,10,0,1
5312,0.42,0.58,11,0,1
10985,0.0,1.0,33,0,0
19101,0.81,0.19,17,1,0
897,0.26,0.74,14,0,1
4783,0.8,0.2,25,1,0
3100,0.46,0.54,0,0,0
21139,0.49,0.51,11,0,0
18608,0.01,0.99,35,0,0
12809,0.5,0.5,21,0,0
15021,0.01,0.99,35,0,0
21148,0.28,0.72,12,0,1
1077,0.72,0.28,17,1,0
1950,0.95,0.05,36,1,1
10894,0.96,0.04,22,1,1
19937,0.51,0.49,9,1,1
3357,0.32,0.68,10,0,0
5264,0.62,0.38,2,1,1
8866,0.39,0.61,14,0,1
18974,0.79,0.21,36,1,1
14921,0.36,0.64,13,0,1
14406,0.39,0.61,11,0,0
14174,0.38,0.62,24,0,0
12798,0.42,0.58,14,0,1
806,0.96,0.04,24,1,1
5433,0.24,0.76,27,0,1
8720,0.77,0.23,27,1,1
17378,0.0,1.0,31,0,0
11129,0.55,0.45,5,1,0
987,0.58,0.42,16,1,0
12338,0.03,0.97,27,0,0
15583,0.47,0.53,6,0,0
15867,0.69,0.31,16,1,0
7322,0.65,0.35,15,1,1
14441,0.85,0.15,30,1,1
15710,0.35,0.65,13,0,1
20156,0.46,0.54,13,0,1
9499,0.51,0.49,25,1,1
14919,0.01,0.99,28,0,0
1857,0.63,0.37,1,1,0
18195,0.99,0.01,36,1,1
11511,0.56,0.44,19,1,0
2901,0.47,0.53,1,0,0
19755,0.86,0.14,32,1,1
1676,0.45,0.55,11,0,1
12951,0.86,0.14,34,1,1
4912,0.58,0.42,11,1,0
21099,0.68,0.32,16,1,1
6320,0.32,0.68,20,0,0
17059,0.01,0.99,25,0,0
18698,0.27,0.73,29,0,1
13437,0.49,0.51,9,0,0
817,0.29,0.71,6,0,1
5510,0.6,0.4,15,1,1
15526,1.0,0.0,36,1,1
8157,0.34,0.66,14,0,1
7231,0.41,0.59,4,0,0
18454,0.49,0.51,2,0,1
14429,0.68,0.32,18,1,0
382,0.74,0.26,25,1,0
5544,0.43,0.57,14,0,1
9524,0.61,0.39,2,1,1
2209,0.6,0.4,5,1,0
5607,0.6,0.4,15,1,0
11203,0.63,0.37,15,1,1
8763,0.52,0.48,13,1,0
15131,0.55,0.45,1,1,1
4537,0.72,0.28,18,1,0
20163,0.55,0.45,31,1,1
19446,0.66,0.34,17,1,1
9637,0.02,0.98,27,0,0
17047,0.48,0.52,14,0,0
12950,0.93,0.07,33,1,1
5728,0.94,0.06,21,1,1
8585,0.06,0.94,32,0,0
4900,0.79,0.21,19,1,0
447,0.53,0.47,7,1,1
14207,0.9,0.1,23,1,1
17291,0.01,0.99,26,0,0
18086,0.52,0.48,4,1,0
5084,0.52,0.48,6,1,1
10253,0.62,0.38,15,1,1
13599,0.49,0.51,4,0,1
19679,0.62,0.38,16,1,1
19474,0.61,0.39,19,1,1
13587,0.61,0.39,15,1,0
13755,0.47,0.53,6,0,0
14050,0.04,0.96,36,0,1
10570,0.27,0.73,13,0,1
9428,0.32,0.68,14,0,0
1407,0.65,0.35,16,1,0
11662,0.02,0.98,23,0,0
12212,0.5,0.5,0,1,1
12479,0.39,0.61,13,0,0
8026,0.65,0.35,8,1,0
10739,0.54,0.46,3,1,1
4885,0.56,0.44,5,1,0
16110,0.5,0.5,6,1,1
18707,0.48,0.52,8,0,1
3539,0.48,0.52,3,0,1
514,0.04,0.96,27,0,0
13559,0.94,0.06,29,1,1
10032,0.03,0.97,34,0,0
4277,0.96,0.04,33,1,1
15852,0.48,0.52,2,0,0
3488,0.4,0.6,8,0,1
8691,0.68,0.32,22,1,1
11531,0.99,0.01,26,1,1
6238,0.42,0.58,1,0,0
20224,0.44,0.56,16,0,0
11983,0.52,0.48,2,1,0
18340,0.77,0.23,33,1,0
1928,0.72,0.28,27,1,1
6215,0.13,0.87,36,0,1
8904,0.6,0.4,23,1,0
14789,0.48,0.52,2,0,0
5637,0.56,0.44,13,1,0
9974,0.57,0.43,5,1,0
3374,0.52,0.48,4,1,0
12333,0.73,0.27,20,1,1
6280,0.54,0.46,8,1,1
599,0.74,0.26,34,1,1
9914,0.03,0.97,27,0,0
16886,1.0,0.0,31,1,1
10447,0.47,0.53,5,0,0
8300,0.03,0.97,31,0,0
3489,0.94,0.06,29,1,1
316,0.72,0.28,19,1,0
3400,0.53,0.47,19,1,1
569,0.72,0.28,22,1,0
8003,0.36,0.64,5,0,0
20712,0.99,0.01,28,1,1
9374,0.97,0.03,36,1,1
2113,1.0,0.0,30,1,1
14831,0.36,0.64,11,0,0
16357,0.53,0.47,2,1,1
2595,1.0,0.0,34,1,1
10814,0.42,0.58,4,0,0
18847,0.54,0.46,10,1,1
1178,0.53,0.47,15,1,0
317,0.65,0.35,20,1,0
20539,0.53,0.47,3,1,1
5568,0.94,0.06,27,1,1
14555,0.83,0.17,20,1,1
14024,0.31,0.69,12,0,1
9352,0.6,0.4,24,1,0
12381,0.35,0.65,13,0,0
7409,0.46,0.54,21,0,0
16017,0.38,0.62,14,0,0
533,0.49,0.51,23,0,0
14524,0.5,0.5,0,1,1
11572,0.92,0.08,34,1,1
17046,0.99,0.01,32,1,1
6619,0.06,0.94,24,0,0
12482,0.06,0.94,30,0,0
3322,0.72,0.28,21,1,1
369,0.77,0.23,17,1,0
11549,0.53,0.47,2,1,0
3397,0.84,0.16,18,1,0
11569,0.29,0.71,20,0,0
19299,0.41,0.59,13,0,1
6060,0.95,0.05,26,1,1
17011,0.46,0.54,4,0,1
13572,0.45,0.55,5,0,1
11701,0.48,0.52,6,0,0
13818,0.0,1.0,34,0,0
12123,0.73,0.27,32,1,1
16658,0.45,0.55,9,0,1
16381,0.47,0.53,0,0,1
5,0.53,0.47,7,1,1
17388,0.72,0.28,21,1,1
6356,0.42,0.58,3,0,0
5700,0.53,0.47,15,1,0
14923,0.47,0.53,3,0,0
8266,0.74,0.26,18,1,1
18160,0.49,0.51,1,0,0
20965,0.08,0.92,29,0,0
3518,0.43,0.57,8,0,1
3848,0.03,0.97,26,0,0
20858,0.59,0.41,5,1,1
14791,0.2,0.8,33,0,0
3365,0.38,0.62,24,0,0
14185,0.48,0.52,4,0,0
13424,0.92,0.08,24,1,1
17360,0.06,0.94,27,0,0
14280,0.49,0.51,0,0,1
15051,0.32,0.68,13,0,1
11143,0.47,0.53,4,0,0
11591,0.49,0.51,14,0,1
21345,0.98,0.02,27,1,1
14008,0.47,0.53,4,0,0
10432,0.98,0.02,28,1,1
15205,0.99,0.01,28,1,1
18270,0.59,0.41,15,1,1
14232,0.74,0.26,25,1,1
15950,0.33,0.67,14,0,0
9937,1.0,0.0,28,1,1
16705,0.38,0.62,35,0,0
13834,0.59,0.41,24,1,1
15152,0.98,0.02,27,1,1
15359,0.72,0.28,16,1,1
16746,0.67,0.33,17,1,0
15840,0.04,0.96,30,0,0
1618,0.04,0.96,32,0,0
12301,0.3,0.7,20,0,0
19670,0.0,1.0,34,0,0
12450,0.46,0.54,5,0,0
5985,1.0,0.0,33,1,1
12044,0.37,0.63,25,0,0
15332,0.5,0.5,11,0,0
8202,0.54,0.46,1,1,0
483,0.96,0.04,33,1,1
21162,0.63,0.37,16,1,1
19534,0.5,0.5,5,1,0
7102,0.98,0.02,23,1,1
11671,0.41,0.59,36,0,0
8637,0.42,0.58,7,0,1
4461,0.0,1.0,29,0,0
63,0.46,0.54,1,0,0
18123,0.79,0.21,17,1,1
14680,0.89,0.11,22,1,1
14935,0.46,0.54,5,0,1
8632,0.55,0.45,8,1,1
13690,0.63,0.37,22,1,1
10039,0.44,0.56,9,0,1
7275,0.39,0.61,23,0,0
13776,0.11,0.89,21,0,0
20237,0.47,0.53,28,0,1
4251,0.56,0.44,7,1,0
7150,0.39,0.61,9,0,1
13044,0.11,0.89,21,0,0
17679,0.03,0.97,25,0,0
8018,0.58,0.42,15,1,0
6774,0.74,0.26,24,1,1
19146,0.4,0.6,26,0,0
3745,0.51,0.49,15,1,1
4881,0.99,0.01,25,1,1
8805,0.63,0.37,18,1,1
12944,0.65,0.35,18,1,0
7678,0.97,0.03,34,1,0
21262,0.8,0.2,23,1,1
3456,0.71,0.29,17,1,1
6483,0.0,1.0,27,0,0
16804,0.51,0.49,8,1,0
9453,0.66,0.34,18,1,1
1130,0.23,0.77,22,0,0
4600,0.1,0.9,21,0,0
14067,0.42,0.58,10,0,0
14363,0.33,0.67,20,0,0
10775,0.79,0.21,25,1,1
8428,0.59,0.41,17,1,1
18245,0.51,0.49,19,1,1
4451,0.7,0.3,19,1,0
20996,0.68,0.32,16,1,0
13829,0.36,0.64,9,0,1
18879,0.48,0.52,0,0,1
14110,0.63,0.37,15,1,1
10475,0.98,0.02,36,1,1
12380,0.81,0.19,29,1,1
11934,0.58,0.42,15,1,1
377,0.39,0.61,7,0,0
18823,0.51,0.49,5,1,1
800,0.44,0.56,7,0,1
14659,0.99,0.01,29,1,1
14353,0.96,0.04,27,1,1
3144,0.61,0.39,19,1,0
1718,0.27,0.73,12,0,1
2307,0.5,0.5,16,0,0
5091,0.4,0.6,3,0,1
12250,0.48,0.52,5,0,1
724,0.54,0.46,29,1,0
15450,0.54,0.46,15,1,0
3189,0.37,0.63,19,0,0
19762,0.94,0.06,36,1,1
93,0.01,0.99,29,0,0
17740,0.62,0.38,20,1,1
8877,0.03,0.97,22,0,0
13796,0.36,0.64,10,0,0
10080,0.47,0.53,3,0,0
4075,0.54,0.46,7,1,1
5024,0.47,0.53,3,0,0
7138,0.58,0.42,11,1,0
685,0.3,0.7,11,0,0
1364,0.49,0.51,1,0,0
6544,1.0,0.0,30,1,1
20918,0.36,0.64,11,0,1
8283,0.46,0.54,9,0,1
5496,0.37,0.63,12,0,0
561,0.52,0.48,10,1,0
20611,1.0,0.0,36,1,1
1430,0.81,0.19,19,1,1
18049,0.98,0.02,33,1,1
5534,0.05,0.95,22,0,0
13948,0.43,0.57,5,0,0
15458,0.44,0.56,1,0,1
8088,1.0,0.0,31,1,1
20633,0.66,0.34,17,1,0
8441,0.0,1.0,36,0,0
9332,0.38,0.62,4,0,1
11489,0.48,0.52,5,0,0
10274,0.32,0.68,34,0,1
2743,0.72,0.28,15,1,1
4518,0.7,0.3,15,1,1
4565,0.5,0.5,4,1,0
10500,0.72,0.28,17,1,0
9913,0.91,0.09,27,1,1
3931,0.76,0.24,3,1,1
11820,0.98,0.02,22,1,1
17179,0.51,0.49,2,1,0
14582,0.52,0.48,3,1,0
8719,0.39,0.61,30,0,0
17547,0.58,0.42,20,1,1
6348,0.55,0.45,2,1,0
8553,0.62,0.38,18,1,1
10713,0.58,0.42,15,1,1
2574,0.53,0.47,6,1,1
19830,0.54,0.46,7,1,0
1597,0.2,0.8,36,0,0
7240,1.0,0.0,30,1,1
7572,0.56,0.44,18,1,1
3815,0.23,0.77,20,0,0
14171,0.34,0.66,23,0,1
14705,0.8,0.2,18,1,1
8522,0.47,0.53,9,0,1
1252,0.52,0.48,3,1,0
18269,0.48,0.52,1,0,0
18161,0.89,0.11,25,1,1
4810,0.05,0.95,28,0,0
15607,0.98,0.02,26,1,1
5853,0.96,0.04,31,1,1
15977,0.55,0.45,15,1,0
4580,0.01,0.99,25,0,0
11223,0.45,0.55,5,0,1
10124,0.98,0.02,26,1,1
19526,0.48,0.52,2,0,0
1198,0.98,0.02,27,1,1
8145,0.02,0.98,24,0,0
8226,0.43,0.57,4,0,0
3911,0.44,0.56,1,0,0
12091,0.21,0.79,22,0,0
6398,1.0,0.0,36,1,1
13413,0.63,0.37,17,1,0
17548,0.43,0.57,5,0,0
13244,0.61,0.39,25,1,1
4701,0.3,0.7,0,0,0
10374,0.94,0.06,34,1,1
957,0.45,0.55,31,0,1
11871,0.36,0.64,14,0,1
2498,0.63,0.37,19,1,0
18148,0.88,0.12,23,1,1
2202,1.0,0.0,31,1,1
9005,0.6,0.4,10,1,0
14498,0.07,0.93,21,0,1
17175,0.29,0.71,9,0,1
2704,0.71,0.29,31,1,0
14960,0.03,0.97,26,0,0
4803,0.54,0.46,13,1,1
4611,0.97,0.03,30,1,1
6068,0.82,0.18,24,1,0
18979,0.71,0.29,16,1,1
11056,0.6,0.4,17,1,0
5056,0.41,0.59,13,0,1
4065,0.94,0.06,24,1,0
20681,0.02,0.98,31,0,0
4449,0.99,0.01,27,1,1
19895,0.36,0.64,36,0,0
18858,0.94,0.06,21,1,1
20930,0.88,0.12,30,1,0
2248,0.42,0.58,6,0,1
11966,0.4,0.6,22,0,0
7854,0.99,0.01,27,1,1
2130,0.4,0.6,11,0,0
11147,0.1,0.9,28,0,0
16204,0.1,0.9,23,0,0
18672,0.54,0.46,5,1,0
1730,0.0,1.0,30,0,0
12898,0.49,0.51,8,0,0
5709,0.91,0.09,24,1,0
15050,0.33,0.67,28,0,0
10564,0.27,0.73,12,0,0
11226,0.64,0.36,15,1,1
18447,0.02,0.98,24,0,0
4959,0.53,0.47,7,1,0
5040,0.5,0.5,6,1,0
9826,0.78,0.22,16,1,1
15335,0.96,0.04,29,1,1
5231,1.0,0.0,28,1,1
8543,0.8,0.2,17,1,0
10731,0.49,0.51,13,0,0
18994,0.48,0.52,8,0,0
5973,0.74,0.26,16,1,1
19992,0.01,0.99,29,0,0
1956,0.87,0.13,35,1,1
2112,0.99,0.01,26,1,1
13891,0.78,0.22,25,1,1
15603,0.56,0.44,7,1,1
11656,0.0,1.0,35,0,0
13416,0.52,0.48,2,1,0
10648,0.73,0.27,19,1,0
19759,0.7,0.3,18,1,1
18541,0.58,0.42,4,1,0
19698,0.45,0.55,8,0,0
12619,0.91,0.09,27,1,1
4992,0.4,0.6,11,0,0
4038,0.74,0.26,18,1,0
6319,0.75,0.25,22,1,1
553,0.51,0.49,8,1,1
8473,0.93,0.07,22,1,1
14529,0.49,0.51,3,0,1
1519,0.68,0.32,18,1,0
1424,0.99,0.01,21,1,1
9389,0.29,0.71,5,0,1
14158,0.54,0.46,1,1,0
9485,0.36,0.64,2,0,1
9788,0.6,0.4,1,1,1
4119,0.03,0.97,33,0,0
18354,0.58,0.42,25,1,1
15909,0.58,0.42,17,1,1
13033,1.0,0.0,32,1,1
1824,0.88,0.12,28,1,0
3133,0.26,0.74,11,0,1
10932,0.54,0.46,1,1,0
11564,0.0,1.0,31,0,0
13099,0.49,0.51,4,0,1
13847,0.54,0.46,1,1,1
16874,0.72,0.28,19,1,0
5252,0.36,0.64,14,0,0
1489,0.46,0.54,3,0,1
2069,0.63,0.37,16,1,1
16986,0.59,0.41,6,1,0
924,0.26,0.74,11,0,0
15897,0.87,0.13,35,1,1
985,0.74,0.26,26,1,0
4759,0.47,0.53,2,0,0
19498,0.15,0.85,32,0,1
5078,0.0,1.0,34,0,0
10790,0.99,0.01,27,1,1
12316,0.65,0.35,15,1,1
17142,0.0,1.0,34,0,0
16356,0.08,0.92,29,0,0
5917,0.02,0.98,31,0,0
16232,0.51,0.49,2,1,0
3582,0.69,0.31,4,1,1
14861,0.54,0.46,5,1,1
20922,0.39,0.61,19,0,0
880,0.71,0.29,21,1,1
5774,0.5,0.5,22,1,0
3772,0.93,0.07,17,1,1
15678,0.42,0.58,4,0,0
13552,0.48,0.52,7,0,1
15559,0.99,0.01,30,1,1
8743,0.99,0.01,32,1,1
16994,0.54,0.46,21,1,1
16910,0.57,0.43,11,1,1
2871,0.61,0.39,18,1,1
5771,0.44,0.56,11,0,1
13517,0.31,0.69,12,0,1
13161,0.57,0.43,6,1,1
17258,0.45,0.55,1,0,0
12609,1.0,0.0,30,1,1
12833,0.58,0.42,16,1,0
8287,0.49,0.51,18,0,1
10406,0.59,0.41,1,1,0
5809,0.99,0.01,24,1,1
7225,0.04,0.96,26,0,0
18060,0.74,0.26,27,1,1
6161,0.65,0.35,18,1,0
18754,0.37,0.63,14,0,0
12696,0.56,0.44,17,1,1
10593,0.5,0.5,8,0,1
18070,0.36,0.64,9,0,0
12099,0.79,0.21,18,1,1
19655,0.52,0.48,1,1,1
12152,0.81,0.19,19,1,1
12751,0.05,0.95,32,0,0
12821,0.25,0.75,13,0,0
12112,0.47,0.53,9,0,0
5399,0.52,0.48,22,1,1
234,0.46,0.54,3,0,1
15499,0.68,0.32,17,1,0
16297,0.23,0.77,30,0,0
15564,0.49,0.51,6,0,1
18892,0.67,0.33,17,1,1
2074,0.64,0.36,16,1,0
6896,0.53,0.47,8,1,1
12872,0.91,0.09,21,1,0
16740,0.8,0.2,22,1,1
18951,0.66,0.34,19,1,1
8862,0.94,0.06,25,1,1
8575,0.44,0.56,0,0,1
18403,0.99,0.01,34,1,1
19968,0.98,0.02,24,1,1
20748,0.61,0.39,15,1,0
10829,0.51,0.49,8,1,0
20282,0.67,0.33,16,1,0
19410,0.21,0.79,31,0,0
9890,0.39,0.61,1,0,0
282,0.6,0.4,25,1,0
10277,0.62,0.38,19,1,0
17846,0.07,0.93,30,0,0
12291,0.72,0.28,20,1,1
4305,0.16,0.84,12,0,1
8576,0.41,0.59,10,0,1
6122,0.49,0.51,8,0,1
951,0.65,0.35,36,1,1
21393,0.02,0.98,31,0,0
12819,0.69,0.31,15,1,0
15020,0.09,0.91,30,0,0
5722,0.01,0.99,24,0,0
21435,0.41,0.59,12,0,1
18389,0.18,0.82,34,0,0
18383,0.46,0.54,20,0,0
917,0.67,0.33,16,1,1
8343,0.79,0.21,18,1,1
10571,0.51,0.49,7,1,1
17051,0.7,0.3,16,1,1
9342,0.52,0.48,5,1,0
5416,0.54,0.46,15,1,0
6740,0.47,0.53,1,0,1
5570,0.61,0.39,15,1,0
16362,0.56,0.44,22,1,1
6105,0.38,0.62,11,0,0
1038,0.04,0.96,36,0,0
12393,0.42,0.58,13,0,1
19461,0.26,0.74,11,0,1
5550,0.39,0.61,11,0,0
4649,0.43,0.57,12,0,0
19059,0.03,0.97,33,0,0
13249,0.95,0.05,21,1,1
17936,0.52,0.48,7,1,1
5604,0.43,0.57,6,0,0
1331,0.51,0.49,1,1,0
17685,0.22,0.78,12,0,1
306,0.68,0.32,16,1,1
15527,0.48,0.52,0,0,0
13490,0.99,0.01,26,1,1
8657,0.55,0.45,0,1,1
13531,0.63,0.37,26,1,1
534,0.99,0.01,26,1,1
20648,0.78,0.22,17,1,0
4252,0.28,0.72,12,0,0
21403,0.54,0.46,0,1,0
12332,0.47,0.53,13,0,0
9810,0.38,0.62,13,0,1
15423,0.54,0.46,4,1,0
11831,0.0,1.0,27,0,0
10100,0.15,0.85,35,0,0
8382,0.64,0.36,19,1,1
18219,0.57,0.43,3,1,1
20065,0.89,0.11,20,1,1
501,0.54,0.46,9,1,0
8272,0.72,0.28,8,1,1
6353,0.41,0.59,10,0,0
15293,0.56,0.44,3,1,1
13062,0.01,0.99,28,0,0
19089,0.03,0.97,24,0,0
1607,0.75,0.25,29,1,1
5509,0.9,0.1,34,1,1
11985,0.0,1.0,31,0,0
5977,0.45,0.55,9,0,0
858,0.58,0.42,6,1,0
14648,0.98,0.02,24,1,1
2593,0.45,0.55,0,0,1
20030,1.0,0.0,35,1,1
18562,0.97,0.03,28,1,1
4024,0.51,0.49,0,1,1
18663,0.36,0.64,8,0,0
8205,0.5,0.5,1,0,1
15154,0.0,1.0,30,0,0
2540,0.21,0.79,33,0,0
4126,0.51,0.49,2,1,0
8341,0.36,0.64,10,0,1
18739,0.04,0.96,27,0,0
7930,1.0,0.0,28,1,1
4227,1.0,0.0,33,1,1
10554,0.37,0.63,10,0,0
17688,0.98,0.02,32,1,1
17715,0.02,0.98,25,0,0
9173,0.06,0.94,28,0,1
20661,0.01,0.99,33,0,0
5867,0.78,0.22,19,1,1
2397,0.41,0.59,1,0,1
20001,0.33,0.67,13,0,1
11835,0.98,0.02,35,1,1
15712,0.08,0.92,22,0,0
8004,0.73,0.27,18,1,0
4599,0.28,0.72,12,0,1
4427,0.9,0.1,35,1,1
10781,0.92,0.08,32,1,1
7962,0.46,0.54,13,0,0
77,0.99,0.01,30,1,1
10536,0.44,0.56,5,0,1
8053,0.04,0.96,34,0,0
11069,0.55,0.45,10,1,0
18650,0.43,0.57,10,0,1
10649,0.04,0.96,29,0,0
6273,0.68,0.32,16,1,0
763,0.28,0.72,12,0,0
2167,0.52,0.48,7,1,1
3989,0.88,0.12,17,1,1
20480,0.66,0.34,29,1,1
2973,0.99,0.01,34,1,1
1499,0.92,0.08,26,1,1
15792,0.79,0.21,22,1,1
17271,0.97,0.03,28,1,1
9871,0.35,0.65,13,0,0
9380,0.39,0.61,20,0,0
20959,0.4,0.6,14,0,0
5865,0.97,0.03,24,1,0
16944,0.53,0.47,16,1,0
14061,0.48,0.52,8,0,1
10460,0.45,0.55,13,0,1
1647,0.46,0.54,4,0,0
1770,0.02,0.98,36,0,0
19043,0.1,0.9,33,0,0
10598,0.68,0.32,15,1,1
17979,0.74,0.26,17,1,0
2415,0.47,0.53,20,0,0
6375,0.05,0.95,33,0,0
20342,0.09,0.91,34,0,0
20868,0.98,0.02,26,1,1
2005,0.23,0.77,9,0,1
10300,0.47,0.53,4,0,1
16106,0.95,0.05,32,1,1
6500,0.37,0.63,0,0,0
4808,0.9,0.1,34,1,1
7355,0.01,0.99,25,0,0
17749,0.3,0.7,34,0,1
7012,0.68,0.32,10,1,0
7889,0.51,0.49,11,1,1
9557,0.99,0.01,33,1,1
17802,0.38,0.62,9,0,1
15355,0.01,0.99,28,0,0
11637,0.45,0.55,22,0,1
9976,0.98,0.02,25,1,1
16308,0.49,0.51,3,0,0
13803,0.51,0.49,23,1,0
16639,0.45,0.55,31,0,1
5431,0.96,0.04,29,1,1
5474,0.78,0.22,19,1,1
1703,0.04,0.96,31,0,0
15343,0.48,0.52,2,0,0
21242,0.03,0.97,22,0,0
13326,0.46,0.54,5,0,0
9011,0.97,0.03,35,1,1
13749,0.09,0.91,35,0,0
12369,0.53,0.47,1,1,0
6023,1.0,0.0,31,1,1
18282,0.5,0.5,2,0,1
21066,0.33,0.67,26,0,0
12927,0.31,0.69,20,0,0
15233,0.94,0.06,29,1,1
15182,0.98,0.02,23,1,1
5815,0.43,0.57,13,0,1
11652,0.01,0.99,36,0,0
8065,0.52,0.48,7,1,0
11227,0.59,0.41,20,1,0
3564,0.55,0.45,21,1,1
21302,0.78,0.22,18,1,1
2515,0.69,0.31,20,1,1
17750,0.47,0.53,21,0,1
4029,0.39,0.61,9,0,1
18588,0.84,0.16,20,1,0
4219,0.48,0.52,5,0,1
15460,0.44,0.56,1,0,1
6378,0.96,0.04,26,1,1
14133,0.4,0.6,12,0,0
17248,0.93,0.07,26,1,0
8222,0.65,0.35,16,1,1
3032,0.04,0.96,35,0,0
4706,0.77,0.23,16,1,0
21134,0.03,0.97,26,0,0
10099,0.52,0.48,7,1,0
15501,0.51,0.49,5,1,1
3190,0.46,0.54,11,0,0
249,0.48,0.52,10,0,1
20383,0.47,0.53,1,0,0
17670,0.4,0.6,20,0,0
6565,0.31,0.69,13,0,0
19699,0.49,0.51,8,0,1
2135,0.32,0.68,10,0,1
15213,0.98,0.02,27,1,1
9607,0.01,0.99,34,0,0
19335,1.0,0.0,31,1,1
11961,0.43,0.57,2,0,0
6411,0.22,0.78,22,0,0
1510,0.3,0.7,12,0,1
4073,0.25,0.75,28,0,0
16051,0.63,0.37,20,1,1
18503,0.32,0.68,20,0,1
5063,0.68,0.32,22,1,1
15256,0.37,0.63,27,0,0
18194,0.46,0.54,11,0,0
4852,0.49,0.51,0,0,1
10435,0.49,0.51,10,0,0
8175,0.77,0.23,31,1,1
286,0.79,0.21,18,1,0
3006,0.37,0.63,6,0,0
4272,0.05,0.95,23,0,0
5914,0.5,0.5,6,0,1
5669,0.74,0.26,20,1,1
177,0.57,0.43,0,1,1
16491,0.76,0.24,17,1,1
1131,0.11,0.89,28,0,0
16967,0.37,0.63,23,0,1
10299,0.03,0.97,31,0,0
18938,0.98,0.02,34,1,1
19069,0.02,0.98,35,0,0
15190,0.85,0.15,23,1,0
18843,0.49,0.51,22,0,0
14656,0.43,0.57,6,0,1
401,1.0,0.0,30,1,1
18120,0.45,0.55,12,0,0
12336,0.51,0.49,6,1,0
1749,0.54,0.46,17,1,0
11195,0.43,0.57,11,0,0
10307,0.01,0.99,32,0,0
12257,0.56,0.44,1,1,0
19300,0.77,0.23,25,1,0
15754,0.44,0.56,9,0,1
12823,0.93,0.07,28,1,1
14602,0.5,0.5,4,1,1
14412,0.47,0.53,2,0,1
14227,0.48,0.52,2,0,1
13126,0.72,0.28,19,1,1
10718,0.99,0.01,29,1,1
4171,0.99,0.01,24,1,1
